id,dur,spkts,sttl,swin,stcpb,dtcpb,rate,label
23681,0.122975,74,31,255,783999356,784261457,1179.101451,0
23682,3.410958,232,31,255,951489637,978759639,196.132579,0
23683,0.036934,60,31,255,4052100050,1907019053,3276.114193,0
23684,1.42077,364,31,255,4001066771,1852456545,780.562626,0
23685,0.05153,48,31,255,2869394953,749127710,1882.398609,0
23686,0.092984,74,31,255,1606714286,1606998768,1580.917175,0
23687,0.041318,74,31,255,724001919,2869675315,3509.366432,0
23688,0.068798,48,31,255,2689388507,2755690384,1409.924745,0
23689,0.091655,72,31,255,3512098053,1367024787,1582.019512,0
23690,0.036195,4,31,0,0,0,193.396885,0
23691,0.069852,50,31,255,3512101163,1422054332,1417.282214,0
23692,0.082582,48,31,255,2929389111,3003483466,1174.590148,0
23693,0.295003,74,31,255,843999309,844284262,498.300022,0
23694,0.078871,48,31,255,1606720596,1664317134,1229.856397,0
23695,0.001037,2,31,0,0,0,2892.960519,0
23696,9.213009,298,31,255,1466455023,3653570228,96.711076,0
23697,1.314811,368,31,255,3092102692,3093035231,846.509504,0
23698,0.001026,2,31,0,0,0,2923.976572,0
23699,1.249981,14,31,255,604002700,605045209,24.800376,0
23700,0.539155,10,254,255,3320163160,2926713686,31.530821,0
23701,1.008917,14,31,255,1084001913,1084953873,30.726017,0
23702,0.001023,2,31,0,0,0,2932.551349,0
23703,0.034947,54,31,255,4112100689,1967684694,2718.402117,0
23704,0.030975,48,31,255,1624002539,3796678289,3131.557802,0
23705,0.046454,6,31,255,1726716770,4021508572,279.846723,0
23706,0.00102,2,31,0,0,0,2941.176566,0
23707,0.000992,2,31,0,0,0,3024.193589,0
23708,0.002959,6,31,255,3593587209,3597349602,4393.37622,0
23709,0.004435,4,31,0,0,0,1578.353999,0
23710,1.196045,108,31,255,3576293223,1426938280,184.77565,0
23711,0.089994,48,31,255,3049389130,1081273677,1077.849653,0
23712,0.001089,2,31,0,0,0,2754.820869,0
23713,0.39165,28,31,255,4292102901,25706080,145.538111,0
23714,0.00646,18,31,255,3709390717,3712411274,5417.956799,0
23715,0.03621,122,31,255,59236934,60170869,6821.31998,0
23716,0.024675,52,31,255,3529389518,3534637065,3768.99689,0
23717,0.001079,2,31,0,0,0,2780.352305,0
23718,1.299294,108,31,255,1246712436,3396588481,170.092374,0
23719,0.001783,4,31,0,0,0,3925.967567,0
23720,0.044965,72,31,255,3773580010,3773839304,3224.73042,0
23721,0.008166,8,31,255,1444007294,1451115971,2326.720478,0
23722,0.097007,22,31,255,1324001114,1324288587,463.884055,0
23723,0.005744,14,31,255,1444008336,3606491587,3307.799463,0
23724,9.18934,438,31,255,861687371,3024764710,140.924163,0
23725,0.006962,22,31,255,1683999535,1684292061,6463.659936,0
23726,4.53024,208,31,255,951491571,3157175721,142.376561,0
23727,0.346672,10,254,255,2894854101,901228912,43.268565,0
23728,0.027458,52,31,255,3593586062,3590397713,3824.022014,0
23729,0.046485,6,31,255,2086716891,2435551718,279.660109,0
23730,3.984223,238,31,255,951490598,3130757863,169.418233,0
23731,1.267115,14,31,255,3353583423,3359950264,24.465025,0
23732,0.032014,60,31,255,2564614413,2569122020,3779.59629,0
23733,1.125945,14,31,255,3289388700,1145204878,27.532429,0
23734,0.001066,2,31,0,0,0,2814.258996,0
23735,9.861899,428,31,255,861688241,887197102,130.299443,0
23736,0.258772,54,31,255,2104003425,2105034071,367.118565,0
23737,0.027938,48,31,255,4193583450,2069802279,3471.973549,0
23738,0.223429,8,31,255,3872104190,4110878028,85.038202,0
23739,0.001023,2,31,0,0,0,2932.551349,0
23740,0.013055,22,31,255,4013579532,4013848345,3446.95507,0
23741,0.060374,14,31,255,1726718559,2190796328,314.70501,0
23742,0.000926,2,31,0,0,0,3239.740793,0
23743,0.029221,54,31,255,1924008754,1925032050,3251.086531,0
23744,0.001068,2,31,0,0,0,2808.988808,0
23745,5.114827,232,31,255,3096873379,3161351967,130.796209,0
23746,1.114919,52,31,255,1726715543,3885043950,94.17725,0
23747,0.051313,72,31,255,3953580864,3953867215,2825.794541,0
23748,0.028501,50,31,255,3953584143,3980503249,3403.389324,0
23749,0.499695,20,254,255,927606698,2210148998,54.03296,0
23750,0.00107,2,31,0,0,0,2803.738322,0
23751,0.001004,2,31,0,0,0,2988.047923,0
23752,0.030869,48,31,255,1984002649,2014272939,3142.311091,0
23753,1.010367,14,31,255,3649389003,3650373936,30.681919,0
23754,0.049042,70,31,255,2388809569,2389101845,2915.86795,0
23755,0.792101,122,31,255,1264003103,3410388277,311.828911,0
23756,0.240739,122,31,255,16519598,17476624,1026.007407,0
23757,0.001079,2,31,0,0,0,2780.352305,0
23758,0.04992,74,31,255,4133580474,4133869198,2944.71153,0
23759,0.041918,60,31,255,4193579815,2044287164,2886.588215,0
23760,0.044164,8,31,255,179232361,184462265,384.928917,0
23761,5.778421,442,31,255,951487826,3108188407,224.801899,0
23762,31.473171,330,31,255,23873795,89612088,34.156075,0
23763,0.001036,2,31,0,0,0,2895.752973,0
23764,5.871622,280,31,255,3096875170,966788892,134.715755,0
23765,0.015463,4,31,0,0,0,452.693522,0
23766,0.005625,22,31,255,556516266,556803307,7999.999682,0
23767,0.043464,4,31,0,0,0,161.052821,0
23768,0.001206,2,31,0,0,0,2487.562217,0
23769,0.001243,2,31,0,0,0,2413.51562,0
23770,0.001036,2,31,0,0,0,2895.752973,0
23771,0.066,72,31,255,676515034,2826396516,2196.969709,0
23772,0.001725,4,31,0,0,0,4057.971061,0
23773,0.005599,22,31,255,2448808804,2449038818,8037.149454,0
23774,0.004739,18,31,255,2761907837,2764875156,7385.524378,0
23775,0.380506,28,31,255,3996296474,4014823047,149.800525,0
23776,0.030993,48,31,255,136518165,167368563,3129.739006,0
23777,0.018718,48,31,255,2466099702,333695143,5289.026464,0
23778,0.005665,22,31,255,2026711331,4176611196,7943.51271,0
23779,0.00109,2,31,0,0,0,2752.293491,0
23780,1.529989,108,31,255,3889387208,1744279035,144.445483,0
23781,0.030455,48,31,255,2388813029,2418600284,3185.027016,0
23782,0.380798,52,31,255,196519167,197576101,244.223964,0
23783,0.046561,6,31,255,2646102616,508516976,279.203631,0
23784,0.004356,4,31,0,0,0,1606.97884,0
23785,0.223272,14,31,255,2086718557,2726664537,85.097999,0
23786,0.050868,72,31,255,136515370,136794185,2850.515012,0
23787,0.005534,22,31,255,376517846,376784693,8131.550079,0
23788,0.223389,8,31,255,496522846,2751141951,85.053427,0
23789,0.010388,2,31,0,0,0,288.794765,0
23790,0.028002,60,31,255,2466096488,316827809,4321.12,0
23791,0.005673,22,31,255,2586095813,436828504,7932.310774,0
23792,0.002554,4,31,0,0,0,2740.798865,0
23793,0.001027,2,31,0,0,0,2921.129446,0
23794,0.92891,122,31,255,76518495,2285173480,265.903043,0
23795,0.001052,2,31,0,0,0,2851.711087,0
23796,0.120968,60,31,255,2881902192,2882192464,1000.26454,0
23797,0.003916,8,31,255,976524666,977565245,4341.164436,0
23798,0.627496,10,254,255,30396588,4129556988,27.091806,0
23799,0.845431,52,31,255,496520507,497644635,124.197003,0
23800,0.777883,122,31,255,2268813176,2265630873,317.528474,0
23801,0.221924,48,31,255,2826099191,2861848494,437.086557,0
23802,1.293671,52,31,255,2086715683,6839386,81.164376,0
23803,0.001037,2,31,0,0,0,2892.960519,0
23804,0.233325,72,31,255,2941901887,796780732,621.450754,0
23805,0.022075,22,31,255,856514534,856790949,2038.505162,0
23806,0.172235,50,31,255,2881904910,809472729,574.796073,0
23807,0.065859,50,31,255,2564617704,438771472,1503.211465,0
23808,0.001046,2,31,0,0,0,2868.068701,0
23809,0.223378,14,31,255,2646104562,803082085,85.057614,0
23810,0.001053,2,31,0,0,0,2849.002888,0
23811,1.004811,12,31,255,256520510,2407202328,28.861148,0
23812,0.068556,48,31,255,2941905002,936795814,1414.901619,0
23813,0.036003,22,31,255,479228364,479523670,1249.895806,0
23814,0.001005,2,31,0,0,0,2985.074718,0
23815,0.001045,2,31,0,0,0,2870.813285,0
23816,0.278524,122,31,255,3246100657,3256901317,886.817617,0
23817,0.059973,60,31,255,1216515524,1217363069,2017.574525,0
23818,0.001014,2,31,0,0,0,2958.579772,0
23819,0.005738,8,31,255,1036520442,3187084786,2962.704817,0
23820,0.191374,22,31,255,916515741,916791585,245.592395,0
23821,0.025543,112,31,255,539228934,2684940858,8730.376041,0
23822,0.050314,48,31,255,3366099765,1253983545,1927.892766,0
23823,0.062116,22,31,255,3301901976,1156792283,756.648841,0
23824,0.001057,2,31,0,0,0,2838.221339,0
23825,0.257072,22,31,255,1516515496,3662173133,182.828156,0
23826,1.101201,14,31,255,359231433,2505604014,28.151081,0
23827,0.134958,60,31,255,1756515925,1756806568,896.575238,0
23828,0.386671,122,31,255,3721911005,1577587587,638.785934,0
23829,0.380609,10,254,255,2426940532,4010529431,39.410523,0
23830,0.288019,22,31,255,1336515812,3482167773,156.239692,0
23831,0.050952,74,31,255,1456515512,1456810681,2845.815743,0
23832,0.007144,4,31,0,0,0,979.843237,0
23833,0.026849,50,31,255,3606099240,3632783443,3612.797526,0
23834,0.223554,8,31,255,2086717752,379576777,84.990651,0
23835,0.00098,2,31,0,0,0,3061.224453,0
23836,0.073227,54,31,255,959233145,960256919,1297.335625,0
23837,0.040947,60,31,255,1636516559,3786478869,3003.882964,0
23838,0.069836,48,31,255,1756519165,1837792291,1388.968478,0
23839,0.00099,2,31,0,0,0,3030.303118,0
23840,0.211073,22,31,255,1276516015,1277366100,213.196386,0
23841,0.026943,48,31,255,3786101015,3810997491,3600.192996,0
23842,38.698658,2,0,0,0,0,0.077522,0
23843,0.001049,2,31,0,0,0,2859.866662,0
23844,0.064056,72,31,255,1696516045,1696806306,2263.644255,0
23845,0.0011,2,31,0,0,0,2727.272742,0
23846,0.000969,2,31,0,0,0,3095.975277,0
23847,0.005371,4,31,0,0,0,1303.295439,0
23848,0.002902,6,31,255,1499234020,1503540780,4479.669227,0
23849,0.007458,18,31,255,3541906186,1400083290,4692.947185,0
23850,0.433096,10,254,255,325352088,2497989111,34.634354,0
23851,0.001581,4,31,0,0,0,4427.577349,0
23852,1.16752,14,31,255,2744618388,2749779335,26.552007,0
23853,0.001001,2,31,0,0,0,2997.002832,0
23854,0.077759,48,31,255,1696519333,3880683256,1247.444063,0
23855,5.122988,622,31,255,3173581002,3173864201,254.343743,0
23856,0.006251,14,31,255,1499235759,1510856057,3039.513742,0
23857,32.46907,344,31,255,1703876151,3870627703,33.539611,0
23858,1.027144,12,31,255,4026098941,4023108118,28.233628,0
23859,0.025952,52,31,255,1499232717,1500215099,4045.930923,0
23860,0.036682,52,31,255,2478615375,2475352090,2480.780864,0
23861,0.004429,4,31,0,0,0,1580.492223,0
23862,0.001028,2,31,0,0,0,2918.287859,0
23863,0.001038,2,31,0,0,0,2890.173445,0
23864,11.172856,432,31,255,861689195,893762294,115.368887,0
23865,0.005667,18,31,255,1996520581,4144826370,6176.107203,0
23866,0.007614,22,31,255,2354418982,2354733944,5910.165664,0
23867,0.051823,18,31,255,3168813697,1025233376,675.375781,0
23868,0.053063,72,31,255,2174421391,2178995450,2732.600794,0
23869,0.0398,48,31,255,3408816172,1310585939,2437.185964,0
23870,0.000958,2,31,0,0,0,3131.523947,0
23871,0.000979,2,31,0,0,0,3064.351366,0
23872,0.03682,48,31,255,1439232378,1471969568,2634.437936,0
23873,0.004218,4,31,0,0,0,1659.554296,0
23874,0.001055,2,31,0,0,0,2843.601894,0
23875,0.00131,2,31,0,0,0,2290.0764,0
23876,0.031773,8,31,255,269035889,270166236,535.045463,0
23877,0.004459,10,31,255,1499234948,3656338682,4709.575935,0
23878,0.001077,2,31,0,0,0,2785.515187,0
23879,0.02361,50,31,255,2174428101,2206590516,4193.138577,0
23880,2.191759,230,31,255,976528909,981039536,304.321765,0
23881,0.001517,4,31,0,0,0,4614.370389,0
23882,1.187104,14,31,255,779231608,2929796401,26.113972,0
23883,0.001626,4,31,0,0,0,4305.042942,0
23884,0.005593,22,31,255,2294418698,149313161,8045.771529,0
23885,0.415383,10,254,255,2774582875,2615184471,36.111251,0
23886,0.034055,50,31,255,2954421379,837573110,2907.06225,0
23887,0.037175,46,31,255,3344618024,1240797442,2555.480854,0
23888,0.000997,2,31,0,0,0,3009.027007,0
23889,0.286357,26,31,255,2534422421,2541614363,178.099374,0
23890,0.053979,60,31,255,3588809596,1439532204,2241.612553,0
23891,0.001057,2,31,0,0,0,2838.221339,0
23892,0.001049,2,31,0,0,0,2859.866662,0
23893,0.068737,72,31,255,3344614852,3344878407,2109.489787,0
23894,0.001084,2,31,0,0,0,2767.527704,0
23895,3.048363,226,31,255,3121916397,981580972,217.493785,0
23896,0.001055,2,31,0,0,0,2843.601894,0
23897,0.03452,54,31,255,3018615720,3019718798,2694.090365,0
23898,0.015125,8,31,255,1079232219,3234040471,1123.966948,0
23899,0.001057,2,31,0,0,0,2838.221339,0
23900,0.03612,60,31,255,749032510,749305822,3349.944515,0
23901,1.116035,12,31,255,2808817662,2809816688,25.984849,0
23902,0.046955,72,31,255,2954417942,2961021253,3088.062999,0
23903,0.001091,2,31,0,0,0,2749.770747,0
23904,0.005989,22,31,255,1619227913,1619573862,7513.775002,0
23905,1.080212,14,31,255,2238616579,2235902869,28.69807,0
23906,0.00114,2,31,0,0,0,2631.579064,0
23907,0.031204,48,31,255,1319230471,3546293602,3108.575812,0
23908,0.026827,48,31,255,749035833,771075202,3615.760231,0
23909,0.001185,2,31,0,0,0,2531.645692,0
23910,1.270567,362,31,255,719231715,720265373,871.264521,0
23911,2.619829,122,31,255,3966099817,1824732848,94.280965,0
23912,0.001046,2,31,0,0,0,2868.068701,0
23913,0.045555,60,31,255,1289032514,1289329030,2656.129996,0
23914,1.007054,14,31,255,449035175,450023369,30.782859,0
23915,0.08499,74,31,255,1259229250,3409086580,1706.083024,0
23916,0.05085,72,31,255,989031230,3134737746,2851.524077,0
23917,0.025283,48,31,255,3438616938,3462097923,3836.570103,0
23918,0.12858,72,31,255,1319227372,3465820092,1112.148045,0
23919,0.026382,52,31,255,3314421604,1170107954,3979.986467,0
23920,11.780216,308,31,255,861684499,3059272623,76.484165,0
23921,0.05274,72,31,255,1529031139,3674679969,2749.336357,0
23922,0.001005,2,31,0,0,0,2985.074718,0
23923,0.00803,22,31,255,3554420267,3558921924,5603.984956,0
23924,0.035996,60,31,255,3258612046,3258935242,3361.484496,0
23925,0.361934,10,254,255,1317242429,4199618806,41.444019,0
23926,1.105803,12,31,255,629040392,630072893,26.225286,0
23927,0.025177,48,31,255,3674420995,3710550180,3852.722709,0
23928,1.147976,14,31,255,3524617386,3529827814,27.004048,0
23929,0.040236,60,31,255,1349032284,3495280284,3007.257185,0
23930,0.022086,22,31,255,1469031836,1469343252,2037.489806,0
23931,0.005919,22,31,255,4008811964,1859561993,7602.635408,0
23932,0.002768,6,31,255,1169036336,1172831658,4696.53198,0
23933,0.004179,14,31,255,3314424703,1182181846,5025.125721,0
23934,1.302285,14,31,255,2988812026,3019849622,23.804314,0
23935,0.031888,48,31,255,1109034167,3276382415,3041.896575,0
23936,1.112891,12,31,255,1559230588,3709866172,26.058258,0
23937,1.009907,14,31,255,2714421187,2715412760,30.695896,0
23938,0.361934,10,254,255,1317242429,4199618806,41.444019,0
23939,0.001141,2,31,0,0,0,2629.272667,0
23940,0.023205,106,31,255,3198612682,3198928211,9437.620833,0
23941,0.05094,72,31,255,1679227725,3829101518,2846.486089,0
23942,0.001066,2,31,0,0,0,2814.258996,0
23943,0.032709,48,31,255,3134420878,1020628541,2965.544763,0
23944,0.00105,2,31,0,0,0,2857.142959,0
23945,0.008712,8,31,255,3314423833,1175997805,2180.899855,0
23946,0.001072,2,31,0,0,0,2798.507427,0
23947,0.025609,48,31,255,3494422031,3519522507,3787.730927,0
23948,0.085012,22,31,255,1589032094,1589328114,529.337058,0
23949,1.251003,14,31,255,1139231318,1160062699,24.780116,0
23950,0.004446,4,31,0,0,0,1574.448992,0
23951,0.006563,18,31,255,3978622493,3977919009,5332.927084,0
23952,0.02554,48,31,255,1679231152,1710144379,3797.964004,0
23953,0.001667,4,31,0,0,0,4199.160158,0
23954,0.006182,24,31,255,1889031899,4038878421,7602.717517,0
23955,0.004472,4,31,0,0,0,1565.295149,0
23956,1.246182,14,31,255,899231159,3128323247,24.875982,0
23957,0.005186,4,31,0,0,0,1349.787915,0
23958,0.04117,60,31,255,3914418509,3914681691,2939.033203,0
23959,0.029104,22,31,255,4064613977,1919545393,1546.179222,0
23960,0.001044,2,31,0,0,0,2873.563127,0
23961,4.766013,234,31,255,976530806,982116769,140.788533,0
23962,0.03703,60,31,255,4248809605,4244935874,3267.620827,0
23963,1.009888,14,31,255,1229039875,3379634745,30.696472,0
23964,0.001042,2,31,0,0,0,2879.078645,0
23965,0.052834,72,31,255,2009032479,4158925823,2744.444842,0
23966,0.00175,4,31,0,0,0,3999.999877,0
23967,0.006813,22,31,255,3884615475,1739550156,6898.576296,0
23968,0.001688,4,31,0,0,0,4146.919314,0
23969,0.028859,48,31,255,2009035884,4186489113,3361.16975,0
23970,0.001009,2,31,0,0,0,2973.240834,0
23971,0.005205,18,31,255,4094422138,1952087449,6724.303788,0
23972,0.041017,48,31,255,3914421286,3939430482,2364.873123,0
23973,0.027763,48,31,255,4248812855,4267181867,3493.858763,0
23974,1.11856,14,31,255,3858615463,3855490783,27.714205,0
23975,0.001145,2,31,0,0,0,2620.087365,0
23976,0.108334,22,31,255,2366934096,221856924,415.382069,0
23977,4.626481,122,31,255,2056519163,4225736085,53.388309,0
23978,0.001058,2,31,0,0,0,2835.538689,0
23979,0.046659,72,31,255,2186934409,2187263723,3107.653386,0
23980,0.380557,28,31,255,161552437,2330204028,149.780453,0
23981,0.223352,8,31,255,371751713,479725973,85.067517,0
23982,0.069877,48,31,255,2491130980,448116217,1388.153496,0
23983,0.001033,2,31,0,0,0,2904.162775,0
23984,0.046302,60,31,255,2641325762,492040978,2613.278146,0
23985,0.076116,48,31,255,281556300,331492563,1274.370646,0
23986,6.34216,224,31,255,976525899,3132231937,104.223163,0
23987,0.004668,4,31,0,0,0,1499.571501,0
23988,1.009746,14,31,255,1649036560,1650042368,30.700791,0
23989,0.007257,18,31,255,2821329805,2820284841,4822.929534,0
23990,0.000991,2,31,0,0,0,3027.245271,0
23991,18.958864,356,31,255,1436649519,1645340404,58.073099,0
23992,0.177064,72,31,255,341547319,2491374618,818.912928,0
23993,4.058869,122,31,255,1936518068,1943526454,60.854392,0
23994,0.006187,22,31,255,2337130363,2337368698,7273.315196,0
23995,0.3017,26,31,255,4218616860,4221656232,175.671199,0
23996,0.507843,52,31,255,131748085,132814531,179.189231,0
23997,0.021869,48,31,255,2641329027,2670424178,4435.5023,0
23998,1.108895,14,31,255,3944617623,1800245868,27.955759,0
23999,0.034109,48,31,255,41550960,2215254492,2843.824201,0
24000,0.655928,108,31,255,2129032765,4274730063,336.927216,0
24001,0.038978,8,31,255,71748554,2242775368,436.143474,0
24002,0.004445,4,31,0,0,0,1574.803119,0
24003,4.735991,122,31,255,4261905192,2117470797,52.153815,0
24004,0.001725,4,31,0,0,0,4057.971061,0
24005,59.175457,340,31,255,1388780150,3563377195,18.335304,0
24006,0.046411,6,31,255,521552872,535935442,280.106008,0
24007,0.423126,10,254,255,3186646504,3935651475,35.450432,0
24008,0.003431,4,31,0,0,0,2040.221481,0
24009,0.001755,4,31,0,0,0,3988.604044,0
24010,0.001014,2,31,0,0,0,2958.579772,0
24011,0.001034,2,31,0,0,0,2901.354085,0
24012,0.001082,2,31,0,0,0,2772.643321,0
24013,0.046414,6,31,255,371750721,386722045,280.08791,0
24014,0.08267,72,31,255,2431130875,2428741595,1753.961466,0
24015,0.001042,2,31,0,0,0,2879.078645,0
24016,0.031143,4,31,0,0,0,224.769609,0
24017,0.001003,2,31,0,0,0,2991.027057,0
24018,0.001038,2,31,0,0,0,2890.173445,0
24019,0.001062,2,31,0,0,0,2824.858614,0
24020,0.001142,2,31,0,0,0,2626.970309,0
24021,0.04203,60,31,255,1241548045,1241852906,2878.896082,0
24022,0.237752,54,31,255,881557934,3032153486,399.57602,0
24023,3.436311,232,31,255,2324623287,221566349,194.685521,0
24024,0.044269,18,31,255,2786938744,644612081,835.799332,0
24025,0.51903,20,254,255,1194991619,3440109885,52.020117,0
24026,0.333326,6,31,255,2966938695,907437093,39.000857,0
24027,1.052703,52,31,255,2671132507,2667914339,99.74323,0
24028,0.001062,2,31,0,0,0,2824.858614,0
24029,1.080048,14,31,255,2726937722,2727943634,28.702429,0
24030,0.35024,14,31,255,521554659,2980836258,54.248517,0
24031,0.004199,6,31,255,971750515,981428517,3095.975177,0
24032,0.053883,72,31,255,701549230,701835900,2691.015659,0
24033,0.056936,50,31,255,3146938483,1031812988,1738.79445,0
24034,0.257571,8,31,255,971751397,1079407463,73.766065,0
24035,0.001055,2,31,0,0,0,2843.601894,0
24036,0.223334,8,31,255,2671134624,2779115053,85.074373,0
24037,0.506721,54,31,255,2546938450,402594969,191.426833,0
24038,0.000988,2,31,0,0,0,3036.437382,0
24039,0.00109,2,31,0,0,0,2752.293491,0
24040,0.049864,72,31,255,3146935105,3147260844,2907.909422,0
24041,0.526488,52,31,255,2461334033,2569109112,176.642201,0
24042,0.025307,48,31,255,2906937255,793513847,3832.931648,0
24043,1.009933,14,31,255,2251131310,2252137748,30.695106,0
24044,0.22882,14,31,255,2517139186,2827336299,83.034701,0
24045,0.001034,2,31,0,0,0,2901.354085,0
24046,0.336933,54,31,255,3001328152,3002300815,287.891076,0
24047,0.026941,48,31,255,701552586,2883841833,3600.460325,0
24048,0.035719,122,31,255,1271747216,1272714165,6915.087247,0
24049,0.052701,72,31,255,2906934194,761849289,2751.370935,0
24050,0.001026,2,31,0,0,0,2923.976572,0
24051,0.310148,10,254,255,209299151,3274406491,48.364007,0
24052,1.062366,14,31,255,3211133052,3212126965,29.18015,0
24053,1.248652,52,31,255,2966937677,2990759073,84.090685,0
24054,0.090518,72,31,255,911745657,912045317,1601.891376,0
24055,0.001075,2,31,0,0,0,2790.69758,0
24056,0.056259,48,31,255,3506938306,3529246832,1724.168614,0
24057,0.001072,2,31,0,0,0,2798.507427,0
24058,0.001618,4,31,0,0,0,4326.328854,0
24059,1.153125,12,31,255,2157133651,2162291603,25.14905,0
24060,0.004422,4,31,0,0,0,1582.994069,0
24061,0.033979,60,31,255,1301548133,3451374085,3561.023125,0
24062,0.378293,10,254,255,2612997619,1494794887,39.651803,0
24063,0.029773,48,31,255,1241551752,3416687133,3257.985354,0
24064,0.222932,14,31,255,821553886,1393614552,85.227784,0
24065,1.075458,12,31,255,2401328635,2402315551,26.965254,0
24066,0.006445,18,31,255,3631135597,1484577448,5430.566374,0
24067,0.001044,2,31,0,0,0,2873.563127,0
24068,0.851068,52,31,255,2517136010,372794649,123.374393,0
24069,0.025557,48,31,255,3926938285,3954244660,3795.437621,0
24070,0.007142,22,31,255,3871129478,3867537942,6300.756179,0
24071,0.000987,2,31,0,0,0,3039.513836,0
24072,0.000991,2,31,0,0,0,3027.245271,0
24073,4.850772,122,31,255,2838617178,2866044222,50.919731,0
24074,0.036616,60,31,255,1361548429,1361885631,3304.566194,0
24075,4.773973,230,31,255,2324624312,233485807,139.715914,0
24076,0.02993,48,31,255,3451131795,3471825116,3307.71809,0
24077,1.021781,12,31,255,2577134354,2582392973,28.381817,0
24078,4.526174,122,31,255,3078616052,930486719,54.571476,0
24079,0.260757,52,31,255,1181551152,1182531753,356.653897,0
24080,1.484022,12,31,255,1979231999,1980280061,19.541489,0
24081,1.231032,14,31,255,1121552017,3274555950,25.182123,0
24082,0.03796,60,31,255,1781548316,3927215406,3187.565831,0
24083,0.000992,2,31,0,0,0,3024.193589,0
24084,0.001014,2,31,0,0,0,2958.579772,0
24085,0.048287,6,31,255,3746939646,1659775071,269.223598,0
24086,0.006636,22,31,255,2881326085,731976056,6781.193722,0
24087,0.028129,48,31,255,3811132980,3839623789,3448.398423,0
24088,0.00132,2,31,0,0,0,2272.727205,0
24089,1.18185,14,31,255,551747555,553395366,26.230064,0
24090,8.430878,266,31,255,3121914323,980506181,92.161223,0
24091,0.225478,8,31,255,821553008,1191710888,84.26543,0
24092,0.000978,2,31,0,0,0,3067.484674,0
24093,1.155207,14,31,255,3091132705,942601409,26.835017,0
24094,0.001257,2,31,0,0,0,2386.634797,0
24095,8.211657,452,31,255,3121913385,3125371270,159.407543,0
24096,0.052893,72,31,255,1661548832,3811437806,2741.383466,0
24097,0.097036,22,31,255,1151744366,3297410134,463.74543,0
24098,5.297859,122,31,255,509035864,564613330,46.622606,0
24099,2.339926,122,31,255,461551755,479332728,105.558894,0
24100,0.22529,8,31,255,3746940524,1752830283,84.335745,0
24101,0.047067,50,31,255,911752188,966431086,2103.384472,0
24102,0.223432,14,31,255,1601554898,1954303980,85.037057,0
24103,0.007908,22,31,255,174064602,2319731344,5943.348749,0
24104,0.001024,2,31,0,0,0,2929.687507,0
24105,0.005401,22,31,255,1961548002,4107226584,8331.790541,0
24106,0.037035,22,31,255,294064310,294381589,1269.069813,0
24107,0.51821,10,254,255,1490699944,1080766733,28.945795,0
24108,1.005399,14,31,255,1421550949,1422700240,30.83353,0
24109,0.001041,2,31,0,0,0,2881.844351,0
24110,1.155998,14,31,255,1541556148,1542536950,26.816656,0
24111,0.021232,48,31,255,4051131357,4080650217,4568.575816,0
24112,0.248022,54,31,255,1571748034,3718151728,383.03053,0
24113,0.075892,50,31,255,2141552056,41154136,1304.485297,0
24114,1.008744,14,31,255,3991132681,1842596495,30.731286,0
24115,1.077729,52,31,255,3117135801,3123730685,97.427091,0
24116,0.031579,52,31,255,2021551738,4172114314,2944.995184,0
24117,0.155601,60,31,255,2199451024,54353072,777.62999,0
24118,1.01069,14,31,255,3241330079,1092774318,30.672116,0
24119,0.048634,72,31,255,4051128286,1901881115,2981.453297,0
24120,0.001013,2,31,0,0,0,2961.500406,0
24121,0.244378,8,31,255,4231141064,166866564,77.748406,0
24122,0.363025,14,31,255,971752243,3469324794,52.337992,0
24123,0.001051,2,31,0,0,0,2854.424439,0
24124,0.001041,2,31,0,0,0,2881.844351,0
24125,0.056865,60,31,255,3601324741,3602528623,2127.846683,0
24126,0.957561,52,31,255,3746938522,1607363648,109.653587,0
24127,0.046803,6,31,255,4231140177,2219337005,277.759965,0
24128,0.219979,60,31,255,2263645526,2263891494,550.052497,0
24129,0.067968,48,31,255,114067783,246378914,1427.142112,0
24130,0.090501,6,31,255,3177136251,3438014238,143.644817,0
24131,0.000932,2,31,0,0,0,3218.884136,0
24132,0.077922,60,31,255,4286935086,2141875255,1552.834857,0
24133,1.691526,370,31,255,611747097,612786770,659.168091,0
24134,0.133978,50,31,255,2199454121,147768275,738.927318,0
24135,0.290924,14,31,255,2081561158,2544127207,65.30915,0
24136,0.553411,8,31,255,3177137121,1422286478,34.33253,0
24137,0.004387,4,31,0,0,0,1595.623393,0
24138,0.001689,4,31,0,0,0,4144.464045,0
24139,1.081873,14,31,255,791746927,792889456,28.654009,0
24140,0.004806,18,31,255,2739455747,597318784,7282.563753,0
24141,0.001068,2,31,0,0,0,2808.988808,0
24142,0.005579,22,31,255,654064634,2803957498,8065.961825,0
24143,0.001156,2,31,0,0,0,2595.155811,0
24144,0.072615,48,31,255,1451746812,3635769309,1335.812204,0
24145,0.031751,52,31,255,2559454518,415268021,2866.051518,0
24146,10.331972,452,31,255,3186103504,1040992264,126.694109,0
24147,0.046197,50,31,255,1331747142,1380651036,2099.703403,0
24148,0.001051,2,31,0,0,0,2854.424439,0
24149,0.03479,122,31,255,474067304,475046157,7099.740936,0
24150,0.005431,22,31,255,3841325430,1692045240,8285.766675,0
24151,0.001003,2,31,0,0,0,2991.027057,0
